,Time,Units
145,2023-05-15 12:19:45,0.0,packets
146,2023-05-15 12:19:48,0.0,packets
147,2023-05-15 12:19:50,0.0,packets
148,2023-05-15 12:19:53,0.0,packets
149,2023-05-15 12:19:55,0.0,packets
150,2023-05-15 12:19:58,0.0,packets
151,2023-05-15 12:20:00,0.0,packets
152,2023-05-15 12:20:03,0.0,packets
153,2023-05-15 12:20:05,714.0,packets
154,2023-05-15 12:20:08,65.0,packets
155,2023-05-15 12:20:10,124.0,packets
156,2023-05-15 12:20:13,6.0,packets
157,2023-05-15 12:20:15,172.0,packets
158,2023-05-15 12:20:18,0.0,packets
159,2023-05-15 12:20:20,0.0,packets
160,2023-05-15 12:20:23,7.0,packets
161,2023-05-15 12:20:25,0.0,packets
162,2023-05-15 12:20:28,0.0,packets
163,2023-05-15 12:20:30,0.0,packets
164,2023-05-15 12:20:33,0.0,packets
165,2023-05-15 12:20:35,468.0,packets
166,2023-05-15 12:20:38,157.0,packets
167,2023-05-15 12:20:40,140.0,packets
168,2023-05-15 12:20:43,8.0,packets
169,2023-05-15 12:20:45,155.0,packets
170,2023-05-15 12:20:48,0.0,packets
171,2023-05-15 12:20:50,0.0,packets
172,2023-05-15 12:20:53,0.0,packets
173,2023-05-15 12:20:55,0.0,packets
174,2023-05-15 12:20:58,0.0,packets
175,2023-05-15 12:21:00,0.0,packets
176,2023-05-15 12:21:03,4.0,packets
177,2023-05-15 12:21:05,416.0,packets
178,2023-05-15 12:21:08,141.0,packets
179,2023-05-15 12:21:10,0.0,packets
180,2023-05-15 12:21:13,129.0,packets
181,2023-05-15 12:21:15,12.0,packets
182,2023-05-15 12:21:18,1.0,packets
183,2023-05-15 12:21:20,1.0,packets
184,2023-05-15 12:21:23,0.0,packets
185,2023-05-15 12:21:25,16.0,packets
186,2023-05-15 12:21:28,12.0,packets
187,2023-05-15 12:21:30,51.0,packets
188,2023-05-15 12:21:33,6.0,packets
189,2023-05-15 12:21:35,422.0,packets
190,2023-05-15 12:21:38,234.0,packets
191,2023-05-15 12:21:40,8.0,packets
192,2023-05-15 12:21:43,165.0,packets
193,2023-05-15 12:21:45,0.0,packets
194,2023-05-15 12:21:48,0.0,packets
195,2023-05-15 12:21:50,0.0,packets
196,2023-05-15 12:21:53,0.0,packets
197,2023-05-15 12:21:55,11.0,packets
198,2023-05-15 12:21:58,0.0,packets
199,2023-05-15 12:22:00,0.0,packets
200,2023-05-15 12:22:03,0.0,packets
201,2023-05-15 12:22:05,313.0,packets
202,2023-05-15 12:22:08,491.0,packets
203,2023-05-15 12:22:10,0.0,packets
204,2023-05-15 12:22:13,129.0,packets
205,2023-05-15 12:22:15,0.0,packets
206,2023-05-15 12:22:18,0.0,packets
207,2023-05-15 12:22:20,0.0,packets
208,2023-05-15 12:22:23,0.0,packets
209,2023-05-15 12:22:25,0.0,packets
210,2023-05-15 12:22:28,399.0,packets
211,2023-05-15 12:22:30,0.0,packets
